timestamp,fault_type,location,voltage_drop_pct,current_spike_a,duration_s,severity
2024-01-18 08:42:07,short_circuit,bus_2,50.72,61.14,16.9,high
2024-02-13 22:06:41,ground_fault,bus_11,42.47,13.12,31.6,medium
2024-02-25 06:27:29,voltage_sag,bus_6,41.88,74.86,1.6,low
2024-02-25 09:10:38,line_fault,bus_12,52.05,29.33,8.9,high
2024-02-03 05:01:09,line_fault,bus_8,24.61,37.66,46.2,high
2024-02-26 01:54:14,normal,bus_9,2.93,0.27,0.0,none
2024-01-01 10:21:15,voltage_sag,bus_10,46.88,36.97,27.1,low
2024-02-12 00:14:32,voltage_sag,bus_4,43.71,16.54,16.1,low
2024-02-10 14:18:29,normal,bus_2,1.91,1.24,0.0,none
2024-01-20 00:25:25,ground_fault,bus_4,63.64,22.92,16.1,medium
2024-02-07 15:54:35,overload,bus_11,59.18,39.98,93.2,medium
2024-02-27 02:38:16,line_fault,bus_2,22.73,29.89,35.2,high
2024-02-16 13:11:27,short_circuit,bus_11,27.65,75.23,10.6,high
2024-02-16 09:13:04,voltage_sag,bus_10,59.06,52.67,21.0,low
2024-02-03 14:04:35,normal,bus_9,3.76,1.68,0.0,none
2024-01-28 18:38:21,normal,bus_8,2.83,0.32,0.0,none
2024-01-31 01:23:40,normal,bus_1,0.38,2.0,0.0,none
2024-02-12 05:05:22,voltage_sag,bus_4,20.7,67.24,21.1,low
2024-01-09 09:42:28,ground_fault,bus_11,46.58,76.81,4.6,medium
2024-01-11 23:25:07,normal,bus_3,3.02,0.55,0.0,none
2024-02-15 10:04:57,voltage_sag,bus_5,59.81,18.46,10.1,low
2024-01-09 22:55:57,voltage_sag,bus_11,61.21,70.58,2.0,low
2024-02-16 20:59:13,overload,bus_8,64.01,32.88,24.5,medium
2024-01-15 13:31:19,normal,bus_2,4.03,1.78,0.0,none
2024-02-20 10:37:56,normal,bus_4,4.26,1.03,0.0,none
2024-02-01 22:11:51,normal,bus_2,4.96,0.79,0.0,none
2024-02-15 01:34:38,short_circuit,bus_9,55.12,36.49,21.3,high
2024-02-20 09:32:57,voltage_sag,bus_6,41.54,19.85,8.4,low
2024-01-01 09:48:44,line_fault,bus_6,49.02,29.48,12.1,high
2024-01-11 00:56:11,voltage_sag,bus_2,45.39,22.25,30.7,low
2024-02-12 15:04:40,short_circuit,bus_6,33.29,47.67,89.8,high
2024-01-16 21:25:58,short_circuit,bus_1,55.72,77.84,143.7,high
2024-02-21 10:47:44,normal,bus_5,3.54,0.81,0.0,none
2024-02-22 08:33:53,overload,bus_10,62.15,41.81,93.8,medium
2024-01-14 14:31:50,line_fault,bus_6,57.93,18.61,100.7,high
2024-02-01 21:06:49,voltage_sag,bus_3,32.03,31.74,9.9,low
2024-01-05 11:49:32,short_circuit,bus_2,34.5,71.8,28.9,high
2024-02-10 10:27:26,ground_fault,bus_9,46.46,25.28,27.8,medium
2024-02-26 02:44:12,normal,bus_12,4.5,0.54,0.0,none
2024-02-21 15:21:19,short_circuit,bus_8,54.4,41.81,23.5,high
2024-01-27 14:35:25,normal,bus_4,3.55,1.1,0.0,none
2024-01-20 23:32:25,voltage_sag,bus_10,43.07,47.54,52.7,low
2024-01-14 11:49:23,overload,bus_10,43.8,43.97,10.9,medium
2024-02-24 15:35:23,short_circuit,bus_6,36.8,46.01,7.7,high
2024-02-13 09:03:53,short_circuit,bus_10,31.64,67.34,13.4,high
2024-02-25 14:52:48,ground_fault,bus_12,44.57,39.55,10.7,medium
2024-01-05 01:47:36,voltage_sag,bus_9,61.14,62.75,1.3,low
2024-02-07 10:13:05,line_fault,bus_8,50.67,68.36,12.1,high
2024-01-28 07:06:06,short_circuit,bus_10,45.29,68.41,11.9,high
2024-01-11 16:38:39,normal,bus_4,4.87,1.45,0.0,none
2024-02-26 10:53:07,normal,bus_8,4.96,0.19,0.0,none
2024-02-25 10:47:00,short_circuit,bus_8,39.98,26.97,6.8,high
2024-01-15 13:01:16,voltage_sag,bus_6,61.98,79.87,2.5,low
2024-01-23 21:20:29,voltage_sag,bus_7,42.54,47.59,14.3,low
2024-02-25 19:27:37,line_fault,bus_7,56.9,76.5,10.5,high
2024-02-08 21:54:51,voltage_sag,bus_2,46.82,68.04,16.6,low
2024-01-25 21:44:41,normal,bus_9,3.82,1.91,0.0,none
2024-02-16 05:54:40,overload,bus_9,45.5,29.83,24.2,medium
2024-02-05 01:05:09,normal,bus_9,0.71,1.34,0.0,none
2024-01-18 09:45:46,voltage_sag,bus_9,39.88,77.37,70.5,low
2024-02-10 18:51:33,normal,bus_12,0.19,0.98,0.0,none
2024-01-18 18:39:38,voltage_sag,bus_6,59.83,60.22,0.9,low
2024-01-03 11:16:22,line_fault,bus_4,47.93,64.53,4.6,high
2024-02-17 14:42:32,ground_fault,bus_7,23.6,78.85,21.1,medium
2024-01-06 14:33:07,normal,bus_10,3.58,1.32,0.0,none
2024-02-15 17:45:20,voltage_sag,bus_7,43.32,54.67,28.9,low
2024-01-13 09:25:48,line_fault,bus_5,47.32,13.16,23.7,high
2024-01-05 05:53:27,normal,bus_4,1.93,1.56,0.0,none
2024-01-20 23:22:55,short_circuit,bus_12,63.88,44.28,40.3,high
2024-01-26 14:33:09,normal,bus_5,2.13,1.12,0.0,none
2024-02-09 09:12:00,normal,bus_4,2.36,1.51,0.0,none
2024-02-10 05:51:11,voltage_sag,bus_12,54.7,58.98,99.2,low
2024-01-03 14:35:27,voltage_sag,bus_2,38.8,70.13,10.6,low
2024-01-18 11:20:55,normal,bus_6,1.52,0.79,0.0,none
2024-02-04 17:31:13,short_circuit,bus_10,43.5,52.87,43.2,high
2024-01-20 19:05:37,overload,bus_8,56.32,30.12,11.4,medium
2024-01-28 17:55:02,overload,bus_1,63.09,72.32,32.9,medium
2024-02-20 00:39:40,voltage_sag,bus_11,53.97,28.31,2.6,low
2024-02-13 22:12:01,voltage_sag,bus_11,56.36,60.48,6.8,low
2024-02-04 17:26:06,short_circuit,bus_7,33.94,16.03,121.5,high
2024-01-09 09:10:14,voltage_sag,bus_10,56.22,77.15,9.2,low
2024-01-23 04:09:20,short_circuit,bus_1,64.44,62.57,30.3,high
2024-01-06 04:33:26,normal,bus_5,4.76,1.74,0.0,none
2024-01-01 09:31:00,short_circuit,bus_8,26.6,55.86,24.5,high
2024-02-06 15:29:14,line_fault,bus_1,30.92,50.47,69.2,high
2024-02-05 23:46:54,ground_fault,bus_1,23.17,16.99,25.9,medium
2024-01-29 16:00:20,voltage_sag,bus_9,33.28,69.51,57.3,low
2024-01-17 10:47:31,ground_fault,bus_12,32.01,32.27,15.3,medium
2024-01-02 18:35:36,normal,bus_9,0.78,0.51,0.0,none
2024-02-20 09:00:27,line_fault,bus_6,67.32,36.02,20.3,high
2024-01-24 20:52:41,overload,bus_6,68.38,15.08,0.0,medium
2024-02-08 17:00:55,line_fault,bus_8,63.43,40.99,12.6,high
2024-01-03 19:06:50,short_circuit,bus_9,68.85,11.37,33.8,high
2024-01-12 20:09:02,normal,bus_5,1.63,1.08,0.0,none
2024-02-17 07:12:40,normal,bus_7,0.21,1.9,0.0,none
2024-02-09 23:10:25,ground_fault,bus_4,22.3,20.24,3.6,medium
2024-01-11 06:29:51,line_fault,bus_3,40.2,24.76,14.8,high
2024-02-15 05:48:06,normal,bus_1,0.56,1.23,0.0,none
2024-01-12 04:57:25,ground_fault,bus_8,21.13,34.18,5.3,medium
2024-01-05 12:00:44,voltage_sag,bus_8,55.86,25.86,22.7,low
2024-02-03 17:14:51,short_circuit,bus_11,27.96,22.77,15.6,high
2024-02-02 05:47:17,line_fault,bus_8,21.56,38.05,6.0,high
2024-02-06 12:58:13,ground_fault,bus_2,28.48,73.42,72.9,medium
2024-02-07 17:59:21,line_fault,bus_4,34.15,71.11,12.7,high
2024-01-15 02:02:53,ground_fault,bus_12,49.14,58.35,187.1,medium
2024-02-12 03:14:10,voltage_sag,bus_6,35.54,19.37,6.0,low
2024-01-29 17:55:33,normal,bus_9,4.55,1.1,0.0,none
2024-02-13 11:30:28,ground_fault,bus_4,23.75,45.44,87.4,medium
2024-02-14 01:02:24,ground_fault,bus_4,57.06,72.92,43.1,medium
2024-02-11 14:50:57,normal,bus_4,3.49,1.73,0.0,none
2024-01-24 06:14:35,voltage_sag,bus_9,42.47,52.82,2.2,low
2024-01-01 13:25:57,ground_fault,bus_7,26.43,56.78,20.4,medium
2024-02-19 04:35:55,ground_fault,bus_6,24.29,28.64,59.9,medium
2024-02-08 13:14:53,line_fault,bus_9,22.77,53.12,71.7,high
2024-02-01 05:28:39,ground_fault,bus_8,67.38,21.6,10.2,medium
2024-01-31 04:42:24,overload,bus_1,26.08,75.54,8.1,medium
2024-02-11 20:04:01,ground_fault,bus_1,21.98,55.52,53.1,medium
2024-01-09 13:24:44,ground_fault,bus_11,36.54,75.49,1.2,medium
2024-01-11 23:34:41,overload,bus_4,62.95,39.59,7.2,medium
2024-01-11 08:47:30,normal,bus_9,4.44,1.17,0.0,none
2024-02-03 03:31:18,ground_fault,bus_4,56.59,12.07,34.0,medium
2024-02-08 14:17:51,voltage_sag,bus_12,58.33,51.45,38.3,low
2024-02-09 03:28:18,normal,bus_3,2.25,1.61,0.0,none
2024-01-04 09:45:38,normal,bus_7,4.03,0.03,0.0,none
2024-02-02 22:12:29,normal,bus_12,4.86,1.61,0.0,none
2024-02-19 04:49:07,short_circuit,bus_11,68.08,40.0,6.5,high
2024-01-06 20:13:36,normal,bus_10,3.52,0.88,0.0,none
2024-01-13 21:24:37,normal,bus_10,3.62,1.21,0.0,none
2024-01-07 03:35:30,line_fault,bus_9,54.53,53.03,14.3,high
2024-02-22 08:23:54,normal,bus_11,2.69,0.79,0.0,none
2024-01-07 21:40:21,ground_fault,bus_7,24.49,21.84,37.7,medium
2024-01-12 13:50:12,normal,bus_3,3.28,0.52,0.0,none
2024-02-22 09:20:05,normal,bus_10,2.01,1.46,0.0,none
2024-02-07 03:42:42,short_circuit,bus_7,42.96,31.35,57.9,high
2024-02-04 14:45:08,short_circuit,bus_12,48.94,57.77,46.4,high
2024-01-17 07:49:06,normal,bus_1,0.53,1.39,0.0,none
2024-01-01 16:49:30,ground_fault,bus_2,36.98,78.37,2.3,medium
2024-01-26 19:05:01,overload,bus_9,68.4,40.97,7.7,medium
2024-02-26 19:36:20,normal,bus_6,4.03,1.68,0.0,none
2024-02-15 10:48:34,voltage_sag,bus_8,24.43,51.31,18.7,low
2024-01-27 03:11:02,short_circuit,bus_7,52.98,61.55,124.9,high
2024-01-17 23:34:33,ground_fault,bus_5,46.73,60.14,41.2,medium
2024-01-22 19:48:37,ground_fault,bus_11,44.38,10.58,27.6,medium
2024-01-24 18:21:49,short_circuit,bus_3,69.43,47.72,30.5,high
2024-02-09 08:38:10,ground_fault,bus_1,58.29,61.58,26.0,medium
2024-01-27 21:04:47,overload,bus_6,67.7,32.7,36.6,medium
2024-01-22 18:34:48,normal,bus_10,4.25,1.85,0.0,none
2024-02-20 23:29:19,short_circuit,bus_10,66.01,12.51,108.1,high
2024-01-25 12:13:45,short_circuit,bus_8,45.85,17.44,69.0,high
2024-02-08 06:39:04,overload,bus_10,66.64,37.86,33.0,medium
2024-01-01 04:51:05,line_fault,bus_2,41.65,67.73,13.8,high
2024-01-24 03:33:50,normal,bus_3,4.82,1.12,0.0,none
2024-02-15 02:34:08,normal,bus_9,4.85,0.63,0.0,none
2024-01-02 05:21:07,line_fault,bus_5,64.65,29.31,6.8,high
2024-01-01 11:28:38,normal,bus_3,4.25,0.04,0.0,none
2024-01-06 08:11:34,line_fault,bus_1,64.8,42.9,27.5,high
2024-02-01 10:55:18,overload,bus_12,49.02,22.89,3.9,medium
2024-01-01 08:16:58,line_fault,bus_7,52.79,40.17,62.9,high
2024-01-12 07:01:46,normal,bus_5,1.53,1.84,0.0,none
2024-01-24 16:21:19,voltage_sag,bus_11,23.37,63.14,22.6,low
2024-01-26 13:43:56,line_fault,bus_7,52.74,61.3,41.7,high
2024-02-20 19:19:33,line_fault,bus_4,32.63,17.9,89.5,high
2024-01-12 16:50:13,normal,bus_9,0.58,1.0,0.0,none
2024-02-03 04:50:27,voltage_sag,bus_2,69.93,35.5,6.0,low
2024-01-02 18:43:56,overload,bus_4,25.45,79.98,15.0,medium
2024-02-13 07:38:12,line_fault,bus_6,67.95,77.65,25.5,high
2024-01-14 21:59:14,line_fault,bus_1,44.88,37.22,11.8,high
2024-02-14 08:18:12,voltage_sag,bus_9,21.25,54.9,18.3,low
2024-02-27 02:06:01,line_fault,bus_3,31.66,21.23,32.5,high
2024-01-17 08:27:13,line_fault,bus_6,41.31,43.29,96.6,high
2024-01-15 06:06:22,line_fault,bus_6,20.01,55.74,20.7,high
2024-01-29 21:55:21,short_circuit,bus_4,34.97,53.93,2.8,high
2024-02-10 08:06:42,line_fault,bus_6,47.54,62.72,15.1,high
2024-01-06 04:46:10,overload,bus_4,57.69,10.28,85.1,medium
2024-01-24 21:05:21,normal,bus_1,1.93,1.75,0.0,none
2024-02-17 20:33:38,normal,bus_5,1.09,0.03,0.0,none
2024-02-18 20:14:50,voltage_sag,bus_3,63.7,27.16,31.5,low
2024-01-22 15:00:30,normal,bus_8,0.73,0.71,0.0,none
2024-02-21 23:31:50,voltage_sag,bus_1,69.57,25.11,9.1,low
2024-01-26 17:16:19,normal,bus_10,3.13,0.6,0.0,none
2024-01-28 18:50:47,line_fault,bus_5,54.59,30.22,89.1,high
2024-02-24 00:30:31,voltage_sag,bus_11,62.73,60.17,15.5,low
2024-01-23 23:12:06,normal,bus_3,3.94,1.86,0.0,none
2024-02-17 15:34:22,ground_fault,bus_2,52.57,45.7,14.7,medium
2024-01-06 10:19:23,line_fault,bus_3,45.79,44.0,38.6,high
2024-02-16 19:46:18,line_fault,bus_11,39.73,13.65,4.7,high
2024-01-17 00:30:20,ground_fault,bus_10,26.25,47.96,19.4,medium
2024-02-10 12:28:50,line_fault,bus_10,37.5,69.72,44.2,high
2024-01-11 12:05:25,normal,bus_9,0.59,0.37,0.0,none
2024-02-22 16:24:06,normal,bus_6,4.22,1.9,0.0,none
2024-01-18 04:59:53,ground_fault,bus_5,42.18,22.95,43.6,medium
2024-01-11 00:30:17,normal,bus_1,1.7,0.48,0.0,none
2024-01-16 15:04:28,voltage_sag,bus_12,31.02,70.1,0.4,low
2024-01-15 00:03:04,short_circuit,bus_9,33.22,47.53,80.9,high
2024-01-03 19:24:08,voltage_sag,bus_6,35.34,17.5,38.4,low
2024-02-01 22:53:47,ground_fault,bus_11,57.05,23.22,9.4,medium
2024-02-22 17:41:55,ground_fault,bus_4,34.44,33.54,0.3,medium
2024-02-09 04:29:55,line_fault,bus_8,33.84,76.49,7.2,high
2024-01-31 03:00:53,normal,bus_3,4.18,0.62,0.0,none
2024-02-08 21:17:22,normal,bus_1,4.9,1.27,0.0,none
2024-02-25 21:12:51,voltage_sag,bus_9,28.46,53.74,43.7,low
2024-02-16 02:28:09,voltage_sag,bus_9,52.99,66.53,10.6,low
2024-02-04 19:45:54,voltage_sag,bus_11,43.38,35.61,4.4,low
2024-01-08 03:58:59,voltage_sag,bus_12,43.53,71.2,16.6,low
2024-02-15 09:48:25,normal,bus_7,3.85,0.39,0.0,none
2024-02-18 02:31:59,voltage_sag,bus_9,28.03,53.12,25.8,low
2024-01-03 13:21:03,normal,bus_5,0.76,1.91,0.0,none
2024-02-27 12:37:32,normal,bus_3,0.43,1.32,0.0,none
2024-02-25 05:10:07,voltage_sag,bus_5,45.05,15.97,32.9,low
2024-02-12 14:51:30,normal,bus_8,1.87,1.71,0.0,none
2024-01-01 02:40:22,ground_fault,bus_9,33.6,55.9,55.7,medium
2024-01-25 09:16:07,line_fault,bus_5,20.1,58.0,22.5,high
2024-01-24 08:01:07,voltage_sag,bus_11,57.18,43.07,5.2,low
2024-01-14 15:54:31,normal,bus_10,0.32,1.98,0.0,none
2024-02-27 09:53:28,overload,bus_5,21.97,72.62,19.6,medium
2024-01-08 02:55:49,ground_fault,bus_8,35.52,42.03,37.8,medium
2024-02-05 15:14:53,line_fault,bus_4,28.6,74.16,49.4,high
2024-01-31 09:36:12,voltage_sag,bus_1,31.78,30.48,13.5,low
2024-01-08 13:02:35,line_fault,bus_10,43.25,43.25,26.3,high
2024-02-02 09:39:33,voltage_sag,bus_2,22.51,42.8,19.1,low
2024-02-21 17:43:56,line_fault,bus_7,23.21,78.27,46.8,high
2024-02-06 01:12:39,short_circuit,bus_4,57.46,23.19,23.7,high
2024-01-29 23:33:58,short_circuit,bus_1,33.6,55.67,13.8,high
2024-01-05 14:29:59,ground_fault,bus_9,39.94,16.78,59.7,medium
2024-01-08 12:58:24,short_circuit,bus_6,30.71,48.25,20.4,high
2024-01-12 23:55:34,normal,bus_12,1.2,1.92,0.0,none
2024-02-16 08:58:48,line_fault,bus_7,38.77,21.72,48.2,high
2024-01-31 04:37:53,overload,bus_8,69.83,15.74,2.3,medium
2024-01-20 13:31:52,short_circuit,bus_6,28.05,44.81,45.6,high
2024-02-19 14:24:50,normal,bus_5,1.86,0.43,0.0,none
2024-01-31 04:43:29,voltage_sag,bus_4,29.31,33.55,16.9,low
2024-01-12 20:48:31,voltage_sag,bus_7,53.74,74.89,11.8,low
2024-02-03 08:47:49,normal,bus_10,1.62,0.64,0.0,none
2024-02-12 17:38:11,short_circuit,bus_10,23.42,71.4,4.7,high
2024-02-06 22:08:29,normal,bus_7,2.62,1.07,0.0,none
2024-02-23 12:00:17,short_circuit,bus_12,27.96,42.68,15.8,high
2024-02-13 02:46:32,voltage_sag,bus_8,23.16,72.86,2.4,low
2024-02-09 23:05:43,overload,bus_9,47.11,37.71,93.0,medium
2024-02-17 05:07:57,normal,bus_10,2.76,0.28,0.0,none
2024-01-13 14:47:49,normal,bus_11,2.95,1.19,0.0,none
2024-01-11 05:48:00,overload,bus_3,41.95,65.56,13.0,medium
2024-01-12 09:57:23,normal,bus_1,3.63,0.75,0.0,none
2024-02-03 06:01:33,ground_fault,bus_10,25.55,74.26,51.5,medium
2024-02-10 00:08:59,ground_fault,bus_7,46.12,11.44,14.2,medium
2024-02-20 18:12:49,voltage_sag,bus_11,56.82,26.83,0.6,low
2024-01-24 02:49:18,normal,bus_7,2.59,0.12,0.0,none
2024-02-11 14:46:06,overload,bus_5,63.62,72.51,8.1,medium
2024-02-22 19:31:18,line_fault,bus_9,67.86,62.76,3.9,high
2024-01-20 22:42:52,normal,bus_9,3.29,0.88,0.0,none
2024-01-27 14:56:16,voltage_sag,bus_12,43.65,26.46,33.9,low
2024-02-13 00:42:53,voltage_sag,bus_6,68.44,75.4,10.6,low
2024-01-15 02:31:29,short_circuit,bus_8,48.81,77.59,8.8,high
2024-02-11 22:19:45,line_fault,bus_11,20.85,19.22,5.9,high
2024-01-19 21:34:59,ground_fault,bus_4,27.4,13.44,8.7,medium
2024-01-19 21:53:25,voltage_sag,bus_10,37.11,14.63,21.8,low
2024-02-19 00:23:35,normal,bus_11,1.47,0.35,0.0,none
2024-02-19 15:41:49,line_fault,bus_7,46.95,74.91,28.1,high
2024-01-05 04:36:01,normal,bus_11,2.16,1.39,0.0,none
2024-01-18 23:00:31,voltage_sag,bus_8,36.36,68.46,47.3,low
2024-02-16 03:52:01,normal,bus_1,1.25,1.56,0.0,none
2024-02-07 02:46:40,line_fault,bus_7,35.22,48.5,36.2,high
2024-02-11 19:32:32,normal,bus_12,2.44,0.17,0.0,none
2024-02-24 06:12:49,voltage_sag,bus_1,21.23,32.53,2.5,low
2024-01-11 18:29:58,line_fault,bus_7,20.51,75.4,13.6,high
2024-01-09 04:38:26,voltage_sag,bus_12,50.43,54.79,110.0,low
2024-02-23 09:12:28,ground_fault,bus_4,36.91,71.06,3.9,medium
2024-01-20 04:19:39,voltage_sag,bus_9,63.75,73.55,11.5,low
2024-02-24 12:18:47,voltage_sag,bus_1,38.39,64.41,86.2,low
2024-01-15 00:13:36,normal,bus_12,4.92,0.78,0.0,none
2024-02-10 09:16:14,ground_fault,bus_3,34.21,14.19,35.0,medium
2024-01-28 14:16:44,normal,bus_11,2.66,1.9,0.0,none
2024-02-17 03:10:32,voltage_sag,bus_11,52.57,26.48,22.7,low
2024-01-31 20:46:47,voltage_sag,bus_4,26.86,48.61,90.6,low
2024-02-18 04:04:55,voltage_sag,bus_9,41.0,60.38,94.1,low
2024-02-15 07:44:32,normal,bus_8,1.86,1.81,0.0,none
2024-01-19 06:47:39,voltage_sag,bus_12,69.82,46.63,22.9,low
2024-02-20 08:18:31,short_circuit,bus_11,64.49,40.9,0.9,high
2024-01-30 22:17:32,normal,bus_8,1.45,1.34,0.0,none
2024-01-16 23:30:21,ground_fault,bus_3,53.43,45.93,51.7,medium
2024-01-05 01:01:47,normal,bus_7,2.03,0.98,0.0,none
2024-02-01 01:56:17,voltage_sag,bus_7,59.56,75.57,19.9,low
2024-01-18 16:08:30,normal,bus_12,1.69,0.06,0.0,none
2024-01-17 19:32:06,line_fault,bus_10,33.81,35.91,24.9,high
2024-01-06 10:28:18,voltage_sag,bus_4,24.65,14.34,26.6,low
2024-01-14 18:19:35,voltage_sag,bus_8,67.39,68.21,26.3,low
2024-02-09 00:58:23,voltage_sag,bus_3,55.86,67.28,9.9,low
2024-01-02 12:35:04,short_circuit,bus_4,33.13,14.32,4.5,high
2024-02-01 08:24:17,normal,bus_8,4.31,0.01,0.0,none
2024-02-16 07:08:15,short_circuit,bus_8,38.08,38.41,34.1,high
2024-01-13 00:59:59,normal,bus_2,0.15,1.58,0.0,none
2024-01-30 13:05:17,overload,bus_6,50.22,56.04,104.5,medium
2024-02-10 18:03:19,normal,bus_8,4.2,1.95,0.0,none
2024-02-26 20:53:03,normal,bus_2,2.12,0.54,0.0,none
2024-02-23 22:08:28,normal,bus_4,1.88,1.26,0.0,none
2024-02-07 20:14:39,normal,bus_7,4.87,1.36,0.0,none
2024-01-01 06:27:02,ground_fault,bus_3,68.19,48.26,6.2,medium
2024-01-12 18:06:40,line_fault,bus_3,46.08,52.89,17.7,high
2024-01-12 06:29:56,overload,bus_12,37.89,79.06,33.5,medium
2024-01-23 09:40:12,voltage_sag,bus_12,61.32,46.83,21.3,low
2024-01-24 14:50:44,short_circuit,bus_9,45.44,55.97,42.4,high
2024-01-25 15:10:48,voltage_sag,bus_1,58.25,25.78,27.6,low
2024-01-19 17:06:25,normal,bus_9,0.31,1.68,0.0,none
2024-02-04 04:43:57,normal,bus_12,2.66,1.71,0.0,none
2024-02-14 00:41:13,normal,bus_11,0.19,1.93,0.0,none
2024-01-11 17:25:40,voltage_sag,bus_8,25.67,13.06,13.6,low
2024-02-27 04:29:44,overload,bus_7,38.87,26.84,3.9,medium
2024-02-17 09:00:16,normal,bus_6,2.69,1.32,0.0,none
2024-02-04 12:31:10,voltage_sag,bus_4,51.86,77.78,41.5,low
2024-02-07 03:28:47,short_circuit,bus_5,40.83,76.13,25.4,high
2024-01-15 10:08:27,normal,bus_8,1.02,1.81,0.0,none
2024-01-24 17:51:43,normal,bus_5,4.88,0.0,0.0,none
2024-02-13 04:33:11,overload,bus_3,65.67,71.6,78.8,medium
2024-01-15 17:08:28,ground_fault,bus_11,39.45,18.04,1.4,medium
2024-01-30 07:48:57,overload,bus_9,21.73,62.99,38.5,medium
2024-02-19 19:43:47,line_fault,bus_4,67.4,74.27,6.0,high
2024-01-04 11:33:56,overload,bus_8,60.4,76.94,5.8,medium
2024-01-14 09:16:23,normal,bus_1,4.95,1.15,0.0,none
2024-02-24 04:06:01,normal,bus_12,4.9,1.24,0.0,none
2024-01-02 05:41:58,line_fault,bus_4,51.93,16.07,96.9,high
2024-01-17 10:15:08,short_circuit,bus_6,39.02,13.28,9.2,high
2024-01-30 15:18:59,ground_fault,bus_4,60.74,76.72,44.7,medium
2024-02-23 16:06:42,normal,bus_12,0.84,0.16,0.0,none
2024-02-11 21:22:36,line_fault,bus_10,56.65,57.38,13.5,high
2024-02-15 17:53:01,short_circuit,bus_2,33.72,40.34,50.5,high
2024-01-18 17:56:01,short_circuit,bus_6,39.14,28.35,18.1,high
2024-01-24 03:37:08,overload,bus_11,64.87,29.52,51.1,medium
2024-01-06 18:20:16,ground_fault,bus_11,20.92,57.11,63.9,medium
2024-01-12 03:57:51,short_circuit,bus_5,54.6,20.92,11.3,high
2024-01-18 00:09:14,line_fault,bus_6,43.51,22.06,15.9,high
2024-02-10 01:26:02,overload,bus_1,24.1,64.84,40.6,medium
2024-01-10 14:13:32,short_circuit,bus_9,22.65,71.94,5.9,high
2024-01-07 15:54:20,normal,bus_6,4.65,1.17,0.0,none
2024-02-06 00:18:03,normal,bus_12,0.34,1.78,0.0,none
2024-01-08 12:04:13,normal,bus_3,2.97,0.9,0.0,none
2024-02-21 15:07:30,voltage_sag,bus_2,20.5,76.37,52.0,low
2024-01-01 00:07:10,normal,bus_6,1.81,0.86,0.0,none
2024-02-22 18:52:01,voltage_sag,bus_8,64.85,14.75,34.1,low
2024-01-06 06:34:56,short_circuit,bus_6,26.32,57.35,34.6,high
2024-01-08 08:33:56,voltage_sag,bus_8,64.26,11.97,3.4,low
2024-02-20 14:14:49,voltage_sag,bus_3,37.55,76.35,16.0,low
2024-01-04 04:22:23,voltage_sag,bus_9,36.18,25.42,8.4,low
2024-01-05 05:06:14,voltage_sag,bus_10,26.32,56.98,95.8,low
2024-01-14 08:19:27,voltage_sag,bus_12,63.09,36.59,18.5,low
2024-02-21 06:54:37,normal,bus_2,4.82,1.17,0.0,none
2024-01-23 11:10:51,voltage_sag,bus_8,29.75,32.27,6.0,low
2024-02-23 15:56:00,overload,bus_11,37.83,38.23,167.6,medium
2024-02-16 18:27:45,ground_fault,bus_10,29.86,67.19,3.4,medium
2024-01-02 02:55:19,overload,bus_9,25.91,17.31,26.3,medium
2024-02-05 14:39:48,voltage_sag,bus_1,68.01,46.46,58.3,low
2024-01-28 19:56:14,overload,bus_2,29.44,47.45,38.9,medium
2024-02-27 17:30:07,overload,bus_6,38.25,49.36,20.0,medium
2024-01-29 10:09:53,normal,bus_3,4.37,0.1,0.0,none
2024-02-01 05:03:58,line_fault,bus_10,20.05,61.14,15.0,high
2024-02-24 07:58:12,ground_fault,bus_6,30.79,59.08,34.8,medium
2024-02-20 02:23:48,normal,bus_11,2.26,1.86,0.0,none
2024-01-03 02:26:48,voltage_sag,bus_12,41.4,52.24,15.3,low
2024-02-26 22:30:12,normal,bus_7,0.28,1.24,0.0,none
2024-02-19 17:13:53,normal,bus_10,0.36,1.86,0.0,none
2024-02-12 07:44:35,voltage_sag,bus_9,50.86,22.03,17.6,low
2024-01-15 21:44:04,ground_fault,bus_1,38.5,12.42,78.7,medium
2024-01-01 18:10:27,short_circuit,bus_2,28.94,62.2,124.9,high
2024-01-29 20:49:56,normal,bus_11,2.65,1.9,0.0,none
2024-01-03 11:40:35,line_fault,bus_5,51.96,34.18,20.5,high
2024-01-03 03:43:56,overload,bus_11,58.27,26.52,44.4,medium
2024-02-17 21:57:43,normal,bus_10,2.26,0.82,0.0,none
2024-01-19 05:25:38,ground_fault,bus_2,29.23,62.63,34.6,medium
2024-01-09 21:37:09,normal,bus_1,2.35,0.98,0.0,none
2024-02-05 10:17:08,voltage_sag,bus_9,45.42,48.65,0.2,low
2024-01-27 20:40:45,normal,bus_2,2.79,1.1,0.0,none
2024-02-23 03:02:59,normal,bus_4,1.16,0.97,0.0,none
2024-02-10 16:53:58,normal,bus_1,1.08,0.8,0.0,none
2024-01-30 22:51:40,normal,bus_8,4.12,1.22,0.0,none
2024-01-13 15:03:13,normal,bus_2,4.59,0.74,0.0,none
2024-02-23 12:48:16,voltage_sag,bus_7,45.77,66.87,17.2,low
2024-02-21 05:41:51,normal,bus_3,4.58,1.0,0.0,none
2024-02-27 19:09:12,voltage_sag,bus_7,23.19,67.26,32.5,low
